,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited,Binned-Age
3699,749,37,10,185063.7,2,1,1,134526.87,0,5,765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3700,678,22,6,118064.93,2,1,1,195424.01,0,3,749,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3701,603,46,2,0.0,2,1,1,59563.49,0,5,541,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
3703,739,40,5,149131.03,3,1,1,60036.99,1,4,335,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
3704,604,34,7,0.0,2,1,0,193021.49,0,2,457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3705,612,35,3,0.0,1,1,1,48108.72,0,4,334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3706,629,44,6,125512.98,2,0,0,79082.76,0,5,690,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
3707,652,42,3,83492.07,2,1,0,37914.12,0,1,343,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
3708,565,34,7,0.0,1,0,0,74593.84,0,5,564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3709,707,49,10,0.0,1,1,0,82967.97,1,2,489,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
3710,645,30,1,125739.26,1,1,1,193441.23,0,2,788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3711,762,34,8,98592.88,1,0,1,191790.29,1,3,279,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
3712,639,39,1,141789.15,1,1,0,92455.96,0,3,422,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3713,709,22,0,112949.71,1,0,0,155231.55,0,1,925,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3714,823,34,3,105057.33,1,1,0,9217.92,0,2,329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3715,817,46,0,89087.89,1,0,1,87941.85,1,1,788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,41-60
3716,665,27,2,147435.96,1,0,0,187508.06,0,1,258,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3717,646,39,0,154439.86,1,1,0,171519.06,0,4,422,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3718,568,30,8,73054.37,2,1,1,27012.0,0,5,560,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3719,850,62,1,124678.35,1,1,0,70916.0,1,4,616,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,61-80
3720,473,40,8,152576.25,2,1,0,73073.68,0,4,310,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3721,731,41,9,152243.57,1,1,1,88783.59,0,4,291,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
3722,619,25,4,0.0,1,1,0,145524.36,0,4,629,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3723,715,42,2,88120.97,2,1,1,21333.22,0,1,577,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
3724,772,51,9,143930.92,1,0,1,46675.51,1,1,937,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
3725,686,31,1,0.0,2,1,0,4802.25,0,2,522,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3726,749,29,7,137059.05,3,1,0,102975.72,1,5,859,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,21-40
3727,781,27,7,186558.55,1,1,1,175071.29,1,2,403,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
3728,675,66,5,115654.47,2,1,1,131970.86,0,2,785,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,61-80
3729,730,29,2,0.0,2,1,0,14174.09,0,4,523,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3730,683,38,3,126152.84,1,0,0,15378.75,0,4,611,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3731,554,51,7,105701.91,1,0,1,179797.79,1,1,999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
3732,722,46,6,0.0,1,1,1,93917.68,1,3,747,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
3733,689,67,9,157094.78,1,1,1,99490.01,0,2,670,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,61-80
3734,796,40,2,113228.38,2,1,1,46415.09,0,1,233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3735,447,32,10,0.0,1,1,1,151815.76,0,4,600,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3736,498,37,8,108432.88,2,1,1,14865.05,0,3,457,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3737,663,27,8,0.0,1,1,1,188007.99,0,1,299,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3738,498,44,2,120702.67,2,1,1,98175.74,0,3,556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
3739,627,32,1,0.0,1,1,0,106851.7,0,5,293,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3740,649,45,7,0.0,2,0,1,75204.21,0,1,873,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
3741,738,29,9,139106.19,1,1,0,141872.05,1,5,615,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,21-40
3742,587,39,6,101851.8,2,1,0,7103.71,0,2,659,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3743,655,32,6,130935.56,1,1,0,9241.83,1,4,515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
3744,647,37,3,116509.99,1,1,1,149517.71,1,1,529,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
3745,776,37,1,93124.04,2,1,1,196079.32,0,1,232,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3746,688,35,5,111578.18,1,0,0,166165.93,1,1,384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,21-40
3747,605,32,9,0.0,2,1,1,55724.24,0,5,446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3748,596,39,10,86546.29,1,0,1,131768.98,0,3,890,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3749,427,33,8,0.0,1,1,1,13858.95,0,4,959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3750,629,39,2,129669.32,2,1,0,82774.07,0,4,716,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3751,496,29,2,0.0,2,1,0,55389.59,0,1,382,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3752,717,36,2,164557.95,1,0,1,82336.73,0,2,321,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3753,777,23,6,0.0,2,1,1,163225.48,0,4,605,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3754,535,35,8,118989.92,1,1,1,135536.72,0,5,895,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3755,744,29,1,0.0,1,0,0,82422.97,0,4,294,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3756,755,31,5,0.0,2,0,1,194660.78,0,4,535,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3757,593,45,6,79259.75,1,1,0,55347.28,0,2,255,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
3758,514,38,4,112230.38,1,1,0,16717.11,1,1,336,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
3759,721,40,9,118129.87,1,1,1,160277.65,0,4,236,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3760,835,38,7,86824.09,1,0,0,175905.97,0,2,348,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3761,682,64,10,128306.7,1,0,1,66040.83,0,4,457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,61-80
3762,590,40,2,117641.43,2,0,0,92198.05,0,5,574,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3763,653,37,3,125734.2,2,1,0,134625.09,1,1,389,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
3764,837,49,8,103302.37,1,1,1,50974.57,0,3,999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
3765,841,27,8,0.0,1,1,0,171922.72,0,3,696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3766,584,36,4,82696.09,2,0,0,83058.14,0,5,925,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3767,769,29,4,145471.37,1,1,0,188382.77,0,3,378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3768,599,34,2,101506.66,1,0,0,198030.24,0,3,447,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3769,698,47,5,156265.31,2,0,0,1055.66,0,1,630,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
3770,477,27,1,128554.98,1,1,1,133173.19,0,1,248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3771,477,34,8,139959.55,2,1,1,189875.83,0,4,362,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3772,745,34,7,132944.53,1,1,1,31802.92,0,1,720,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3773,749,35,3,0.0,3,1,1,132649.85,0,3,574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3774,850,61,1,0.0,1,1,0,53067.83,1,2,372,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,61-80
3775,528,22,5,93547.23,2,0,1,961.57,0,4,525,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3776,750,33,2,152302.72,1,1,0,71333.44,0,3,971,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3777,543,31,2,147674.26,1,1,1,16658.76,0,3,985,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3778,579,59,3,148021.12,1,1,1,74878.22,0,2,360,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3779,624,37,0,0.0,2,0,0,112104.55,0,5,925,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3780,595,46,5,142360.62,2,1,0,48421.4,1,5,973,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
3781,596,27,2,151027.56,1,1,0,170320.58,0,2,993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3782,431,44,2,138843.7,1,1,0,37688.31,1,5,777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
3783,647,26,8,109958.15,1,1,1,136592.24,1,2,271,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
3784,640,31,9,138857.59,1,1,0,48640.77,0,1,686,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3785,752,45,3,105426.5,2,0,1,89773.45,0,2,244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3786,710,41,9,149155.53,2,1,0,42131.26,1,5,407,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
3787,638,27,4,135096.05,1,1,1,186523.72,1,2,995,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,21-40
3788,660,28,2,170890.05,2,1,0,41758.9,0,3,558,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3789,609,45,4,89122.3,1,1,1,199256.98,0,3,573,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
3790,596,54,0,78126.28,1,1,1,153482.91,1,2,479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
3791,705,38,3,123894.43,1,1,0,21177.1,0,4,319,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3792,444,36,7,0.0,2,0,1,138743.86,0,5,488,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3793,727,58,5,106913.43,1,1,0,25881.0,1,2,557,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
3794,496,32,4,127845.83,1,1,0,66469.2,0,4,512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3795,554,22,8,0.0,2,0,1,142670.61,0,4,540,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3796,537,26,7,106397.75,1,0,0,103563.23,0,3,445,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3797,839,51,3,0.0,1,1,1,69101.23,1,5,704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
3798,700,43,0,0.0,2,1,0,59475.35,0,4,997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3799,458,35,5,166492.48,1,1,0,135287.74,0,3,603,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3800,850,28,2,0.0,2,1,1,38773.74,0,2,887,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3801,699,31,6,114493.68,1,0,0,138396.32,0,4,351,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3802,615,44,9,126104.98,2,0,1,110718.02,0,3,684,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3803,850,51,4,124425.99,1,0,0,118545.49,1,1,950,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
3804,604,40,1,0.0,2,1,0,123207.17,0,1,940,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3805,668,34,0,0.0,1,0,0,99984.86,0,1,865,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3806,594,38,10,0.0,2,1,0,58332.91,0,3,827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3807,470,30,3,101140.76,1,1,1,50906.65,0,3,437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3808,701,41,0,150844.94,1,0,1,127623.36,0,4,399,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
3809,664,35,1,115024.5,1,0,1,169665.79,0,2,678,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3810,477,30,6,131286.46,1,1,0,194144.45,0,2,325,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3811,756,42,9,0.0,2,1,0,35673.42,0,2,752,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
3812,625,40,7,141267.67,1,0,1,177397.49,0,2,358,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3814,646,30,7,0.0,2,1,0,153566.97,0,1,801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3815,650,33,0,98064.97,1,1,0,52411.99,0,1,262,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3816,664,31,9,114519.57,2,0,1,79222.02,0,4,399,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3817,682,29,6,101012.77,1,0,0,32589.89,1,4,937,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
3818,725,44,10,0.0,1,0,1,93777.61,0,5,696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3819,553,46,3,82291.1,1,1,0,112549.99,1,1,880,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
3820,576,39,9,84719.98,1,0,0,191063.36,0,5,724,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3821,608,56,5,0.0,2,0,1,153810.41,0,1,921,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
3822,850,39,0,104386.53,1,1,0,105886.77,0,1,514,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3823,627,31,8,128131.73,1,1,0,96131.47,0,3,757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3824,667,44,2,122806.95,1,0,0,15120.86,0,5,236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
3825,548,44,8,0.0,1,1,0,16989.77,0,1,693,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
3827,794,57,3,117056.46,1,1,0,93336.93,1,3,669,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
3828,497,55,7,131778.66,1,1,1,9972.64,0,5,605,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
3829,587,36,1,70784.27,1,1,0,30579.82,0,3,509,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3830,850,29,10,0.0,2,1,1,199775.67,0,5,335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3831,722,46,5,0.0,2,1,0,179908.71,0,2,310,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
3832,555,35,1,0.0,2,1,0,101667.0,0,4,417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3833,609,38,6,140752.06,2,0,1,171430.16,0,2,765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3834,734,39,6,92126.26,2,0,0,112973.34,0,5,872,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3835,718,39,7,93148.74,2,1,1,190746.38,0,2,721,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3836,645,49,5,110132.55,3,0,1,187689.91,1,3,390,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
3837,598,23,6,0.0,2,1,0,153229.19,0,2,737,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3838,628,50,4,122227.71,1,0,1,14217.77,1,4,720,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,41-60
3839,629,40,2,121647.54,2,1,1,64849.74,1,1,290,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,21-40
3840,739,58,1,110597.76,1,0,1,160122.66,1,2,831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
3841,653,60,2,120731.39,4,1,1,138160.11,1,4,663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,41-60
3842,711,28,8,0.0,2,1,1,64286.39,0,2,997,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3843,783,38,1,0.0,3,1,1,80178.54,1,3,534,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,21-40
3844,681,38,6,153722.47,1,1,0,101319.76,0,2,580,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3845,712,34,8,114088.32,1,1,0,92794.61,0,4,319,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3846,554,48,7,0.0,2,1,1,63708.07,0,4,659,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
3847,611,37,6,0.0,2,1,0,110782.88,0,5,501,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3848,560,41,4,152532.3,1,0,0,10779.69,0,3,459,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
3849,646,32,1,0.0,2,1,0,183289.22,0,3,307,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3850,680,34,3,143292.95,1,1,0,66526.01,0,1,694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3851,631,26,1,149144.61,1,0,1,123697.95,0,3,887,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3852,746,36,9,127157.04,1,1,1,155700.15,0,3,948,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3853,654,43,9,84673.17,2,0,1,82081.35,0,5,531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
3854,687,33,9,135962.4,2,1,0,121747.96,0,1,493,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3855,708,32,3,151691.44,2,1,1,172810.51,0,5,463,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3856,679,32,0,88335.05,1,0,0,159584.81,0,5,641,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3857,636,45,7,139859.23,1,1,1,108402.54,0,3,393,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
3858,695,45,9,43134.65,1,0,1,77330.35,0,1,582,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
3859,677,42,5,99580.13,1,1,0,21007.96,0,1,627,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
3860,720,34,6,110717.38,1,1,1,9398.45,0,1,301,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3861,780,37,3,0.0,2,0,0,182156.81,1,4,991,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
3862,653,36,3,0.0,2,0,0,110525.6,0,2,504,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3863,674,28,3,0.0,1,1,0,51536.99,0,5,409,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
3864,620,40,5,108197.11,2,1,0,49722.34,0,5,951,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3865,623,40,6,0.0,2,1,1,66119.07,0,5,742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3866,547,29,6,104450.86,1,1,1,37160.28,0,2,546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3867,530,39,2,0.0,2,1,0,197923.05,0,4,296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3868,746,34,4,0.0,1,0,1,65166.6,0,1,416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3869,512,31,7,0.0,2,0,0,49326.07,0,2,538,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3870,630,40,8,0.0,2,1,1,42495.81,0,3,960,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3871,570,21,7,116099.82,1,1,1,148087.62,0,5,888,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
3872,605,39,6,111169.91,1,0,0,9641.4,0,5,642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3873,530,37,4,0.0,2,1,1,164844.37,0,2,885,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3874,813,25,5,123616.43,1,0,1,132959.33,0,1,562,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3875,704,37,9,155619.58,1,1,1,135088.58,0,5,788,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3876,565,31,2,89558.39,2,1,1,4441.54,0,3,772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3877,645,45,4,0.0,1,0,1,174916.85,1,5,668,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
3878,526,32,6,131938.92,2,1,1,1795.93,0,4,414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3879,778,33,9,151772.63,2,0,0,180249.94,1,5,708,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
3881,588,64,3,0.0,1,1,1,189703.65,0,4,286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,61-80
3882,488,22,6,0.0,2,1,1,66393.89,0,4,826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3883,519,39,1,97700.02,1,1,1,30709.03,0,3,960,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
3884,709,31,6,0.0,2,1,1,71009.84,0,4,316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
3885,642,56,6,103244.86,2,1,0,143049.72,1,4,918,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
3886,710,34,8,147833.3,2,0,1,1561.58,0,5,916,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
3887,653,46,5,0.0,2,1,0,49707.85,0,1,231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
3889,418,39,2,0.0,2,0,0,9041.71,0,2,242,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
3890,670,33,9,84521.48,2,0,1,198017.05,0,4,430,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
3891,723,28,5,91938.31,1,1,0,143481.85,0,1,500,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
3892,549,45,6,124240.93,1,1,1,146372.51,0,4,385,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
3893,543,42,5,0.0,2,0,0,101905.34,0,2,266,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
