,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited
1375,563,0,35,2,183572.84,1,1,1,66006.75,1,2,488,1,0,0,0,0,0,1,1
1376,565,0,40,1,89994.71,2,0,1,121084.27,0,4,576,0,1,0,0,0,1,0,0
1377,529,1,38,7,99842.5,2,1,0,90256.06,1,4,220,0,0,1,1,0,0,0,1
1378,478,0,36,3,92363.3,2,1,0,44912.7,0,4,480,0,0,1,1,0,0,0,0
1379,557,0,27,2,0.0,2,0,1,4497.55,0,3,803,1,0,0,0,0,0,1,0
1380,633,0,29,8,104944.1,1,1,1,97684.46,0,4,769,0,1,0,1,0,0,0,0
1381,637,0,21,10,125712.2,1,0,0,175072.47,0,4,402,1,0,0,0,0,1,0,0
1382,682,1,69,6,0.0,2,0,1,149604.18,0,2,547,1,0,0,0,0,1,0,0
1383,741,0,36,0,127675.39,2,1,0,74260.16,0,3,283,0,1,0,0,0,0,1,0
1384,475,0,57,1,0.0,2,1,0,89248.99,0,2,372,1,0,0,0,1,0,0,0
1385,659,1,34,9,134464.58,2,1,0,178833.34,0,3,413,0,1,0,0,0,0,1,0
1386,792,0,70,3,0.0,2,1,1,172240.27,0,4,524,1,0,0,0,0,1,0,0
1387,696,1,22,9,149777.0,1,1,1,198032.93,0,3,873,1,0,0,0,0,1,0,0
1388,780,0,43,0,0.0,1,0,1,15705.27,0,1,245,1,0,0,1,0,0,0,0
1389,594,1,35,2,0.0,2,1,0,103480.69,0,4,378,1,0,0,1,0,0,0,0
1390,714,0,72,3,0.0,1,1,1,86733.61,0,4,354,1,0,0,0,0,0,1,0
1391,647,0,29,0,98263.46,2,1,0,164717.95,0,2,621,1,0,0,0,1,0,0,0
1392,734,1,45,2,0.0,2,1,0,99593.28,0,5,321,1,0,0,0,1,0,0,0
1393,614,0,37,8,75150.34,4,0,1,131766.67,1,1,516,1,0,0,0,1,0,0,1
1394,601,0,26,7,105514.69,2,1,0,50070.59,0,5,525,0,1,0,0,1,0,0,0
1395,525,0,25,6,0.0,2,1,0,89566.64,0,5,476,1,0,0,1,0,0,0,0
1396,595,1,36,6,85768.42,1,1,1,24802.77,0,5,301,0,0,1,1,0,0,0,0
1397,624,1,33,6,0.0,2,0,0,76551.7,0,5,566,0,0,1,0,1,0,0,0
1398,732,0,34,8,122338.43,2,1,0,187985.85,0,1,254,1,0,0,0,0,1,0,0
1399,601,0,37,5,0.0,1,0,0,20708.6,0,2,987,1,0,0,0,1,0,0,0
1400,605,0,62,4,111065.93,2,0,1,125660.99,0,1,868,1,0,0,0,0,1,0,0
1401,550,0,40,7,114354.95,1,1,0,54018.93,0,1,951,1,0,0,0,1,0,0,0
1402,602,1,33,5,0.0,2,0,1,64038.34,0,1,713,0,0,1,0,1,0,0,0
1403,770,1,30,8,0.0,2,0,1,50839.85,0,3,597,0,0,1,0,1,0,0,0
1404,568,0,36,10,153610.61,1,1,1,54083.8,1,2,244,0,0,1,0,0,0,1,1
1405,760,0,51,2,100946.71,1,0,0,179614.8,1,4,550,1,0,0,1,0,0,0,1
1406,496,0,34,1,102723.35,2,1,0,180844.81,0,2,310,1,0,0,0,0,0,1,0
1407,817,1,45,9,101207.75,1,0,0,88211.12,1,2,847,0,1,0,0,0,0,1,1
1408,602,0,35,5,0.0,2,1,0,31050.02,0,5,414,1,0,0,1,0,0,0,0
1409,662,0,47,6,0.0,2,1,1,129392.75,0,4,629,1,0,0,0,1,0,0,0
1410,790,1,42,1,85839.62,1,1,0,198182.73,0,5,226,0,1,0,0,1,0,0,0
1411,476,0,34,8,111905.43,1,0,1,197221.81,1,3,832,0,1,0,0,0,1,0,1
1412,692,1,27,1,125547.53,1,0,0,7900.46,0,4,890,1,0,0,0,0,0,1,0
1413,710,0,41,2,156067.05,1,1,1,9983.88,0,4,678,1,0,0,1,0,0,0,0
1414,569,1,66,2,0.0,1,1,0,130784.2,1,1,345,1,0,0,1,0,0,0,1
1415,805,0,31,4,0.0,2,1,0,4798.12,0,2,863,1,0,0,0,0,1,0,0
1416,679,1,60,8,0.0,2,1,1,51380.9,0,4,797,1,0,0,0,0,0,1,0
1417,617,0,37,4,116471.43,2,1,0,175324.74,1,3,984,0,1,0,0,0,0,1,1
1418,740,0,60,5,108028.08,2,0,0,25980.42,1,5,922,1,0,0,0,1,0,0,1
1419,660,0,32,0,114668.89,1,1,0,84605.0,0,4,458,1,0,0,0,0,1,0,0
1420,616,0,31,3,136789.14,1,1,0,59346.4,1,1,861,1,0,0,0,0,1,0,1
1421,511,1,27,8,0.0,2,1,1,49089.36,0,2,865,1,0,0,0,0,0,1,0
1422,646,1,24,0,92398.08,1,1,1,18897.29,0,5,887,0,1,0,0,1,0,0,0
1423,626,0,26,8,148610.41,3,0,1,104502.02,1,5,410,0,0,1,0,0,1,0,1
1424,581,0,24,3,95508.2,1,1,1,45755.0,0,5,463,1,0,0,0,0,1,0,0
1425,576,1,32,7,0.0,2,1,0,4660.91,0,5,722,1,0,0,0,0,1,0,0
1426,543,1,48,1,100900.5,1,0,0,33310.72,1,2,751,0,1,0,1,0,0,0,1
1427,652,0,45,9,110827.49,1,1,1,153383.54,1,3,510,0,1,0,0,0,1,0,1
1428,657,1,40,7,99165.84,1,0,1,119333.95,1,5,267,0,1,0,0,0,0,1,1
1429,638,0,34,7,0.0,2,0,0,3946.29,0,2,504,0,0,1,0,0,1,0,0
1430,563,0,32,0,148326.09,1,1,0,191604.27,1,3,356,1,0,0,0,1,0,0,1
1431,617,0,30,8,0.0,1,1,1,92621.9,0,3,829,1,0,0,0,1,0,0,0
1432,658,0,39,4,0.0,1,1,1,147530.06,0,3,745,1,0,0,0,1,0,0,0
1433,850,1,32,2,128647.98,2,0,0,54416.18,0,2,607,0,1,0,0,0,0,1,0
1434,632,0,40,9,139625.34,1,1,0,93702.96,1,5,709,1,0,0,1,0,0,0,1
1435,758,0,50,2,95813.76,3,1,1,67944.09,1,2,525,1,0,0,0,0,1,0,1
1436,547,1,32,8,155726.85,1,1,0,67789.99,0,2,309,0,1,0,0,0,0,1,0
1437,789,1,37,3,0.0,1,1,0,121883.87,1,4,259,1,0,0,0,0,0,1,1
1438,624,0,36,0,0.0,2,1,0,111605.9,0,3,353,0,0,1,0,1,0,0,0
1439,674,1,39,6,120193.42,1,0,0,100130.95,0,1,510,0,0,1,0,0,1,0,0
1440,537,0,46,5,100727.5,1,0,1,140857.76,1,3,649,0,1,0,1,0,0,0,1
1441,697,1,43,10,128226.37,1,0,0,188486.94,0,3,761,0,0,1,1,0,0,0,0
1442,437,1,35,6,126803.34,2,1,1,161133.4,0,3,628,0,1,0,1,0,0,0,0
1443,524,0,37,9,127480.58,2,1,0,179634.69,0,2,512,0,1,0,0,0,0,1,0
1444,531,0,45,1,126495.57,2,1,1,164741.5,0,2,242,0,0,1,0,1,0,0,0
1445,724,1,34,6,118235.7,2,0,0,157137.23,0,5,618,0,1,0,1,0,0,0,0
1446,561,1,28,6,123692.0,1,1,1,70548.96,0,4,615,0,0,1,0,1,0,0,0
1447,720,0,29,7,106230.92,1,1,1,69903.93,1,1,747,0,1,0,0,0,0,1,1
1448,850,1,29,1,0.0,2,0,0,152996.89,0,3,601,1,0,0,0,1,0,0,0
1449,698,0,46,0,0.0,2,1,1,125962.02,0,2,613,1,0,0,1,0,0,0,0
1450,635,0,48,4,81556.89,2,1,0,191914.37,0,2,488,0,1,0,1,0,0,0,0
1451,696,1,42,4,0.0,1,0,0,126353.13,1,3,255,1,0,0,0,1,0,0,1
1452,731,1,19,6,0.0,2,1,1,151581.79,0,4,457,1,0,0,0,0,1,0,0
1453,484,1,36,8,0.0,2,1,0,186136.48,0,1,512,0,0,1,0,0,1,0,0
1454,648,0,49,10,0.0,2,1,1,159835.78,1,2,314,0,0,1,0,1,0,0,1
1455,494,1,27,2,0.0,2,1,0,22404.64,0,2,488,0,0,1,1,0,0,0,0
1456,576,1,40,9,0.0,2,1,0,112465.19,1,5,359,1,0,0,0,0,0,1,1
1457,749,0,44,0,71497.79,2,0,0,151083.8,0,1,378,0,1,0,0,0,0,1,0
1458,561,1,43,4,0.0,4,0,0,18522.91,1,1,320,1,0,0,0,1,0,0,1
1459,721,1,69,2,108424.19,1,1,1,178418.35,0,1,260,1,0,0,0,0,1,0,0
1460,608,1,59,1,0.0,1,1,0,70649.64,1,4,585,1,0,0,1,0,0,0,1
1461,632,1,30,1,58668.02,1,1,1,78670.52,0,1,398,0,1,0,0,1,0,0,0
1462,638,1,46,9,139859.54,1,1,0,38967.29,0,4,946,1,0,0,0,1,0,0,0
1463,706,1,36,9,58571.18,2,1,0,40774.01,0,4,329,0,1,0,0,0,1,0,0
1464,663,1,34,10,0.0,1,1,1,114083.73,0,3,664,1,0,0,0,0,1,0,0
1465,552,0,41,9,124349.34,1,1,0,135635.25,0,3,539,1,0,0,1,0,0,0,0
1466,557,0,24,4,0.0,1,0,0,20515.72,0,5,532,1,0,0,0,1,0,0,0
1467,365,1,30,0,127760.07,1,1,0,81537.85,1,4,342,0,1,0,1,0,0,0,1
1468,638,0,36,6,0.0,1,1,0,164247.51,0,4,932,1,0,0,1,0,0,0,0
1469,664,1,33,7,97286.16,2,1,0,143433.33,0,5,334,0,1,0,0,1,0,0,0
1470,646,1,38,7,0.0,2,1,0,1528.4,0,3,462,1,0,0,0,0,0,1,0
1471,628,1,50,4,122227.71,1,0,1,14217.77,1,4,720,0,1,0,0,0,0,1,1
1472,715,0,33,3,85227.84,1,1,1,68087.15,0,4,648,1,0,0,0,1,0,0,0
1473,521,0,34,7,70731.07,1,1,1,20243.97,1,2,773,0,0,1,0,1,0,0,1
1474,711,1,37,2,0.0,2,1,0,83978.86,1,4,407,0,0,1,0,1,0,0,1
1475,701,0,34,6,107980.37,1,1,1,119374.74,0,3,563,0,0,1,0,0,1,0,0
1476,753,0,38,1,117314.92,1,1,0,122021.33,1,5,645,0,1,0,1,0,0,0,1
1477,638,1,25,4,148045.45,2,1,1,114722.42,0,2,537,0,1,0,0,0,0,1,0
1478,613,0,21,7,105627.95,1,1,1,36560.51,0,5,495,1,0,0,0,1,0,0,0
1479,604,1,23,9,124577.33,1,1,1,7267.25,0,4,470,0,0,1,1,0,0,0,0
1480,520,0,29,8,95947.76,1,1,0,4696.44,0,5,617,1,0,0,0,1,0,0,0
1481,744,1,32,4,96106.83,1,1,1,79812.77,0,5,520,0,1,0,1,0,0,0,0
1482,585,1,36,5,146050.97,2,0,0,86424.57,0,3,665,0,1,0,0,0,0,1,0
1483,633,1,50,7,88302.65,1,1,1,195937.16,0,4,382,0,1,0,1,0,0,0,0
1484,611,1,37,1,117524.72,2,0,1,161064.29,0,5,299,0,1,0,1,0,0,0,0
1485,647,0,41,1,85906.65,3,1,0,189159.97,0,3,936,0,1,0,0,0,0,1,0
1486,753,1,35,3,0.0,2,1,1,184843.77,0,1,330,1,0,0,0,1,0,0,0
1487,768,0,42,3,0.0,1,0,0,161242.99,1,1,651,0,0,1,0,0,0,1,1
1488,513,0,41,9,107135.04,2,1,1,160546.58,0,1,576,0,0,1,1,0,0,0,0
1489,651,0,37,10,117791.06,2,1,1,75837.58,0,2,276,0,1,0,0,1,0,0,0
1490,657,1,40,10,0.0,2,1,1,52990.7,0,3,724,0,0,1,0,1,0,0,0
1491,498,1,33,1,198113.86,1,1,0,69664.35,0,2,694,1,0,0,0,0,1,0,0
1492,515,1,41,8,0.0,2,1,1,185054.14,0,5,547,1,0,0,1,0,0,0,0
1493,705,1,61,4,0.0,2,1,1,191313.7,0,2,606,1,0,0,1,0,0,0,0
1494,592,1,29,7,0.0,2,1,1,91196.67,0,5,624,1,0,0,0,1,0,0,0
1495,678,0,25,10,76968.12,2,0,1,131501.72,0,1,365,0,1,0,0,1,0,0,0
1496,574,0,37,7,0.0,2,1,0,32262.28,0,2,737,0,0,1,1,0,0,0,0
1497,711,0,25,5,190066.54,1,0,0,51345.39,1,5,303,1,0,0,0,1,0,0,1
1498,526,0,33,8,114634.63,2,1,0,110114.38,1,2,624,0,0,1,0,0,0,1,1
1499,581,0,43,5,93259.57,3,1,0,141035.65,1,5,276,0,1,0,1,0,0,0,1
1500,756,1,19,4,130274.22,1,1,1,133535.29,0,4,546,0,0,1,0,0,0,1,0
1501,674,0,39,6,0.0,2,1,1,9574.83,0,3,629,0,0,1,0,0,0,1,0
1502,608,1,42,10,163548.07,1,1,0,38866.85,0,3,602,1,0,0,1,0,0,0,0
1503,588,0,22,9,67178.19,1,1,1,163534.75,1,2,728,0,0,1,0,0,0,1,1
1504,648,1,26,9,162923.85,1,1,0,98368.24,0,5,922,1,0,0,0,1,0,0,0
1505,616,1,30,5,0.0,2,0,1,196108.51,0,4,701,0,0,1,0,0,1,0,0
1506,578,1,28,4,0.0,2,0,0,6947.09,0,3,849,0,0,1,0,1,0,0,0
1507,545,0,44,2,127536.44,1,1,0,108398.63,0,5,320,0,1,0,0,0,1,0,0
1508,751,1,50,2,96888.39,1,1,0,77206.25,1,2,756,0,1,0,1,0,0,0,1
1509,850,1,40,6,97339.99,1,0,1,88815.25,0,1,756,1,0,0,0,1,0,0,0
1510,695,1,36,4,161533.0,1,1,0,100940.91,0,2,749,1,0,0,0,1,0,0,0
1511,535,0,38,8,0.0,2,1,0,136620.64,0,1,272,1,0,0,1,0,0,0,0
1512,722,1,30,5,0.0,2,1,0,166376.54,0,5,282,1,0,0,0,0,1,0,0
1513,713,1,43,5,86394.14,1,1,1,130001.13,0,3,663,1,0,0,0,0,0,1,0
1514,449,0,21,7,0.0,2,0,0,175743.92,0,3,786,1,0,0,0,1,0,0,0
1515,632,0,49,5,167962.7,1,0,0,140201.21,0,3,614,1,0,0,1,0,0,0,0
1516,457,1,44,7,0.0,2,0,0,185992.36,0,4,717,0,0,1,0,0,1,0,0
1517,703,1,37,1,149762.08,1,1,0,20629.4,1,3,371,1,0,0,1,0,0,0,1
1518,507,0,46,8,102785.16,1,1,1,70323.68,0,1,633,0,1,0,0,1,0,0,0
1519,535,1,20,9,134874.4,1,1,1,118825.56,0,2,640,0,1,0,0,1,0,0,0
1520,556,1,46,3,131764.96,1,1,1,108500.66,1,5,606,0,0,1,0,0,0,1,1
1521,671,0,44,0,84745.03,2,0,1,34673.98,0,4,863,0,1,0,0,0,0,1,0
1522,710,0,51,4,93656.95,1,0,1,141400.51,1,5,933,0,0,1,1,0,0,0,1
1523,624,0,23,5,0.0,2,0,0,132418.59,0,5,965,1,0,0,0,1,0,0,0
1524,547,0,39,6,74596.15,3,1,1,85746.52,1,4,790,0,1,0,0,0,0,1,1
1525,565,1,49,7,0.0,2,1,1,89609.26,0,4,579,1,0,0,0,0,1,0,0
1526,675,0,32,2,155663.31,1,1,0,97658.66,0,2,655,1,0,0,0,0,0,1,0
1527,641,0,42,6,0.0,2,0,0,121138.77,0,2,697,1,0,0,0,0,1,0,0
1528,627,0,35,2,137852.96,1,1,1,172269.21,1,3,803,0,1,0,0,0,0,1,1
1529,728,0,46,2,109705.52,1,1,0,20276.87,1,5,469,1,0,0,0,0,1,0,1
1530,585,0,33,4,152805.05,1,1,0,63239.65,0,1,385,1,0,0,0,1,0,0,0
1531,638,1,30,9,136808.53,2,1,1,106642.97,0,5,946,0,0,1,0,1,0,0,0
1532,533,1,38,4,70362.52,2,1,1,104189.46,0,2,975,0,1,0,0,0,0,1,0
1533,757,1,36,1,65349.71,1,0,0,64539.64,0,2,788,0,1,0,0,0,0,1,0
1534,702,0,29,6,149218.39,1,1,1,9633.01,0,3,739,1,0,0,1,0,0,0,0
1535,624,0,38,3,0.0,2,1,1,163666.85,0,3,357,1,0,0,0,0,1,0,0
1536,659,1,27,4,0.0,2,1,0,99341.87,0,4,613,0,0,1,0,0,1,0,0
1537,585,1,37,6,152496.82,1,1,1,99907.29,0,3,405,0,1,0,0,0,0,1,0
1538,553,1,41,6,144974.55,1,1,1,19344.92,0,1,699,0,0,1,0,0,1,0,0
1539,508,1,35,1,86893.28,1,0,0,59374.82,0,2,408,1,0,0,0,0,0,1,0
1540,634,1,34,1,0.0,2,1,0,61995.57,0,5,522,0,0,1,0,0,0,1,0
1541,626,0,23,6,85897.95,1,1,0,109742.8,0,2,906,0,1,0,0,0,0,1,0
1542,569,0,35,4,93934.63,1,1,0,184748.23,0,5,786,1,0,0,0,1,0,0,0
1543,639,1,29,4,133434.57,2,1,0,97983.44,0,3,293,0,0,1,0,0,1,0,0
1544,616,1,29,8,149318.55,1,1,0,140746.13,0,1,564,0,1,0,0,0,1,0,0
1545,617,1,30,3,132005.77,1,1,0,142940.39,0,5,285,1,0,0,0,1,0,0,0
1546,617,0,79,7,0.0,1,1,1,160589.18,0,3,424,1,0,0,0,0,0,1,0
1547,607,1,61,2,164523.5,2,1,1,35786.76,0,1,702,0,1,0,1,0,0,0,0
1548,536,0,61,8,65190.29,1,1,1,64308.49,1,2,390,1,0,0,1,0,0,0,1
1549,758,0,33,7,0.0,2,0,0,82996.47,0,4,953,1,0,0,0,0,1,0,0
1550,811,0,47,3,123365.34,2,0,0,171995.34,0,4,601,1,0,0,0,1,0,0,0
1551,662,1,64,0,98848.19,1,0,1,42730.12,0,1,676,1,0,0,0,0,0,1,0
1552,665,0,45,5,155447.65,2,1,0,51871.95,1,4,511,0,1,0,0,0,1,0,1
1553,750,0,52,6,107467.56,1,1,0,126233.18,1,5,644,0,1,0,1,0,0,0,1
1554,605,1,39,3,0.0,2,1,0,199390.45,0,3,405,1,0,0,0,0,0,1,0
1555,601,0,20,9,122446.61,2,1,0,86791.9,0,3,605,0,0,1,0,0,1,0,0
1556,598,0,32,4,111156.52,1,1,1,167376.26,0,1,219,1,0,0,0,0,0,1,0
1557,455,1,40,1,0.0,3,0,1,129975.34,0,2,407,1,0,0,0,0,1,0,0
1558,667,1,70,3,77356.92,2,1,1,20881.96,0,2,681,0,1,0,0,1,0,0,0
1559,724,1,31,9,138166.3,1,1,0,12920.43,0,5,376,0,1,0,0,0,1,0,0
1560,634,0,37,7,51582.5,2,1,1,184312.88,0,5,902,1,0,0,0,1,0,0,0
1561,782,1,33,7,191523.09,1,1,1,167058.75,0,4,763,1,0,0,1,0,0,0,0
1562,651,0,63,8,129968.67,1,1,1,11830.53,0,3,746,0,0,1,0,0,1,0,0
1563,649,1,78,4,68345.86,2,1,1,142566.75,0,2,446,0,1,0,0,0,1,0,0
1564,705,0,39,5,149379.66,2,1,0,96075.55,0,2,444,1,0,0,0,0,1,0,0
1565,677,0,43,3,133214.88,2,1,1,95936.84,0,5,865,0,0,1,1,0,0,0,0
1566,466,0,56,2,111920.13,3,1,0,197634.11,1,3,586,0,1,0,0,0,0,1,1
1567,679,1,58,8,125850.53,2,1,1,87008.17,0,2,572,0,1,0,1,0,0,0,0
1568,737,0,43,1,125537.38,1,1,0,138510.01,1,2,316,0,1,0,0,1,0,0,1
1569,599,1,39,2,188976.89,2,0,1,176142.09,0,3,729,0,1,0,0,0,0,1,0
1570,523,1,22,8,123374.46,1,1,1,124906.59,0,4,862,1,0,0,0,0,1,0,0
1571,781,1,35,4,80790.74,1,1,0,116429.51,0,2,456,0,0,1,0,0,0,1,0
1572,544,0,33,6,0.0,2,1,1,124113.04,0,4,617,1,0,0,0,0,0,1,0
1573,639,0,27,8,133806.54,2,1,0,6251.3,0,2,533,0,0,1,0,0,1,0,0
1574,602,0,33,8,0.0,2,1,1,112928.74,0,4,813,1,0,0,0,0,0,1,0
1575,617,1,41,7,0.0,2,0,1,14496.67,0,1,321,1,0,0,0,0,1,0,0
1576,667,1,71,4,137260.78,1,0,1,94433.08,1,2,915,0,0,1,1,0,0,0,1
1577,656,1,33,7,138705.02,2,1,0,37136.15,0,1,396,1,0,0,0,1,0,0,0
1578,850,1,42,0,0.0,2,1,0,44165.84,0,2,377,1,0,0,0,0,0,1,0
1579,800,1,38,1,0.0,2,1,0,51553.43,0,5,959,0,0,1,1,0,0,0,0
1580,468,0,42,5,0.0,2,1,0,125305.34,0,3,780,1,0,0,0,1,0,0,0
1581,565,1,33,8,130368.31,2,1,0,105642.43,0,3,860,0,1,0,0,1,0,0,0
1582,577,0,37,4,0.0,1,1,1,79881.39,0,1,642,1,0,0,0,0,1,0,0
1583,622,1,31,5,106260.67,1,1,1,2578.43,0,4,660,1,0,0,0,0,0,1,0
1584,617,0,51,10,167273.71,1,0,0,93439.75,1,3,539,0,1,0,0,0,1,0,1
1585,687,1,38,8,69434.4,2,1,1,66580.13,1,4,778,0,0,1,0,1,0,0,1
1586,730,1,23,8,0.0,2,1,0,183284.53,0,3,537,1,0,0,0,0,0,1,0
1587,789,1,31,4,175477.15,1,1,1,172832.9,0,1,702,1,0,0,1,0,0,0,0
1588,724,0,34,2,0.0,2,1,1,118863.38,0,4,467,1,0,0,0,1,0,0,0
1589,526,1,32,7,125540.05,1,0,0,86786.41,0,3,672,1,0,0,0,0,1,0,0
1590,664,0,36,2,127160.78,2,1,0,78140.75,0,5,705,0,1,0,0,1,0,0,0
1591,850,0,35,5,0.0,1,1,1,80992.8,0,5,838,1,0,0,0,0,1,0,0
1592,736,1,27,5,51522.75,1,0,1,192131.77,0,4,562,1,0,0,0,0,0,1,0
1593,652,0,74,5,0.0,2,1,1,937.15,0,5,286,1,0,0,0,1,0,0,0
1594,809,0,48,2,0.0,1,1,0,160976.85,1,1,994,0,0,1,0,1,0,0,1
1595,651,0,39,6,0.0,1,1,0,24176.44,0,1,283,1,0,0,0,0,0,1,0
1596,669,1,50,9,201009.64,1,1,0,158032.5,1,2,346,1,0,0,0,0,1,0,1
1597,630,0,25,7,79656.81,1,1,0,93524.22,0,4,784,0,1,0,0,0,1,0,0
1598,530,1,37,4,0.0,2,1,1,164844.37,0,2,885,0,0,1,0,0,1,0,0
1599,750,0,39,6,0.0,2,0,0,19264.33,0,5,940,0,0,1,0,0,1,0,0
1600,671,0,31,4,0.0,2,0,1,79270.02,0,2,598,0,0,1,0,1,0,0,0
1601,792,0,42,2,0.0,2,1,0,92664.09,0,3,522,1,0,0,0,0,1,0,0
1602,690,0,36,10,91760.11,1,1,1,135784.94,0,2,443,0,0,1,0,0,1,0,0
1603,445,0,38,6,119413.62,2,1,0,175756.36,0,2,263,0,1,0,0,1,0,0,0
1604,749,1,24,1,0.0,3,1,1,47911.03,0,3,758,1,0,0,0,1,0,0,0
1605,809,1,33,8,148055.74,1,0,0,199203.21,0,1,981,0,1,0,0,0,1,0,0
1606,597,1,28,2,0.0,3,1,1,78707.97,0,3,793,1,0,0,0,0,0,1,0
1607,603,1,24,1,165149.13,2,1,0,21858.28,0,1,872,0,0,1,0,0,1,0,0
1608,573,1,28,8,0.0,2,0,0,77660.03,0,4,668,0,0,1,0,0,1,0,0
1609,645,0,36,8,0.0,2,1,1,12096.61,1,2,608,1,0,0,0,0,1,0,1
1610,576,1,52,2,100549.43,2,1,1,16644.16,0,4,221,0,0,1,1,0,0,0,0
1611,677,1,40,5,0.0,2,1,0,88947.56,0,4,314,0,0,1,0,1,0,0,0
1612,769,1,38,6,0.0,2,0,0,104393.78,0,5,390,0,0,1,0,0,1,0,0
1613,741,0,42,9,121056.63,2,1,0,39122.58,0,4,872,0,0,1,0,0,1,0,0
1614,631,1,35,8,129205.49,1,1,1,79146.36,0,2,460,1,0,0,0,0,0,1,0
1615,559,0,36,1,104356.94,2,0,1,54184.06,0,5,969,0,1,0,0,1,0,0,0
1616,469,1,35,5,0.0,2,1,0,186490.37,0,4,698,0,0,1,0,0,0,1,0
1617,497,1,35,7,110053.62,2,1,1,92887.06,0,4,748,0,1,0,0,0,1,0,0
1618,679,1,39,6,0.0,2,1,0,12266.06,0,2,702,0,0,1,0,1,0,0,0
1619,718,0,25,4,108691.95,1,1,0,63030.97,0,2,723,1,0,0,1,0,0,0,0
1620,782,1,36,1,148795.17,2,1,1,195681.43,0,1,615,1,0,0,1,0,0,0,0
1621,490,0,35,7,107749.03,1,1,1,3937.37,0,5,960,1,0,0,0,0,1,0,0
1622,649,1,20,5,0.0,2,1,1,58309.54,0,5,496,0,0,1,0,0,1,0,0
1623,645,1,30,1,125739.26,1,1,1,193441.23,0,2,788,1,0,0,0,0,0,1,0
1624,795,0,33,9,104552.72,1,1,1,120853.83,1,1,381,0,1,0,0,0,0,1,1
1625,604,1,53,8,144453.75,1,1,0,190998.96,1,3,985,1,0,0,1,0,0,0,1
1626,844,0,41,10,76319.64,1,1,1,141175.18,1,3,256,1,0,0,0,0,1,0,1
1627,762,1,39,2,81273.13,1,1,1,18719.67,0,5,929,0,0,1,0,1,0,0,0
1628,575,0,37,0,0.0,2,0,0,30114.32,0,2,930,0,0,1,0,1,0,0,0
1629,687,1,34,5,128270.56,1,1,0,191092.62,0,3,908,1,0,0,0,1,0,0,0
1630,683,1,35,9,61172.04,1,0,0,82951.12,0,3,306,0,0,1,0,1,0,0,0
1631,688,1,35,5,111578.18,1,0,0,166165.93,1,1,384,0,1,0,0,0,1,0,1
1632,625,0,45,3,0.0,1,1,1,184474.15,1,5,375,1,0,0,0,1,0,0,1
1633,669,1,30,7,95128.86,1,0,0,19799.26,0,4,463,1,0,0,0,0,1,0,0
1634,742,0,60,4,0.0,1,1,1,13161.66,1,1,358,1,0,0,1,0,0,0,1
1635,730,1,34,1,0.0,2,1,1,126592.01,0,3,865,1,0,0,1,0,0,0,0
1636,484,0,55,8,149349.58,3,0,0,137519.92,1,5,760,0,1,0,0,0,1,0,1
1637,650,1,61,1,152968.73,1,0,1,82970.69,0,5,683,0,0,1,1,0,0,0,0
1638,672,1,33,2,0.0,2,1,1,182738.0,0,4,609,0,0,1,0,0,0,1,0
1639,539,0,24,3,0.0,2,1,1,198161.07,0,4,449,1,0,0,0,0,1,0,0
1640,556,0,40,9,129860.37,1,0,0,17992.94,0,4,332,1,0,0,1,0,0,0,0
1641,573,0,35,9,206868.78,2,0,1,102986.15,0,3,940,0,1,0,0,0,0,1,0
1642,518,0,27,1,133801.49,1,1,1,143315.57,0,1,938,1,0,0,1,0,0,0,0
1643,615,1,30,8,0.0,2,0,0,3183.15,0,2,436,1,0,0,0,1,0,0,0
1644,526,1,42,1,0.0,1,0,1,168486.02,0,1,593,1,0,0,0,1,0,0,0
1645,718,0,35,2,167924.95,1,1,0,43024.64,0,2,317,1,0,0,0,0,0,1,0
1646,809,1,80,8,0.0,2,0,1,34164.05,0,3,311,0,0,1,1,0,0,0,0
1647,597,1,67,2,0.0,2,0,1,108645.85,0,2,352,1,0,0,0,0,1,0,0
1648,657,1,75,7,126273.95,1,0,1,91673.6,0,1,554,0,0,1,0,1,0,0,0
1649,726,0,48,4,0.0,1,1,0,114020.06,1,2,283,1,0,0,1,0,0,0,1
1650,533,0,39,2,0.0,1,0,1,73669.94,1,2,285,1,0,0,0,1,0,0,1
1651,739,1,41,5,0.0,2,0,0,143882.25,0,5,574,1,0,0,0,0,1,0,0
1652,555,1,62,4,119817.33,1,0,1,43507.1,1,2,697,0,1,0,0,1,0,0,1
1653,795,1,35,8,0.0,2,1,0,167155.36,0,2,708,0,0,1,1,0,0,0,0
1654,727,1,43,2,97403.18,1,1,1,107415.02,1,1,612,0,0,1,0,1,0,0,1
1655,641,1,31,9,112494.99,1,1,1,32231.6,0,4,565,1,0,0,0,1,0,0,0
1656,665,0,51,8,0.0,1,1,1,38928.48,1,2,317,0,0,1,1,0,0,0,1
1657,577,0,35,4,108155.49,1,1,0,105407.79,0,1,565,1,0,0,0,0,1,0,0
1658,477,1,48,8,129250.0,2,1,1,157937.35,0,1,885,0,1,0,0,0,1,0,0
